,20-100 Hz,100-200 Hz,200-300 Hz,300-400 Hz,400-500 Hz,500-600 Hz,600-700 Hz,700-800 Hz,800-900 Hz,900-1000 Hz,1000-1100 Hz,1100-1200 Hz,1200-1300 Hz,1300-1400 Hz,1400-1500 Hz,1500-1600 Hz,1600-1700 Hz,1700-1800 Hz,1800-1900 Hz,1900-2000 Hz,Palabra
36,16811.592700013232,32516.54918072795,14612.894549582084,11466.89322043852,14775.409139714573,30086.736524303305,29419.52078422718,22551.06216255893,15088.376853423128,16759.98937992598,15272.141046790692,14475.311028618115,8566.246841233147,4734.297912511558,2878.8883344117303,3758.6606109193954,2787.589114806818,2150.0362129742107,1927.9301109795947,1593.0569900101339,andres/abajo
37,15082.250206012137,47028.04723637991,22619.744820372485,12926.745150353538,12828.807243492442,26569.322009876225,40202.494785609764,39395.1207836874,14685.22226558465,23127.57645127769,29718.005918929877,14033.982402310412,7915.5880132097745,5283.636604491855,2889.386659613384,3583.278569543588,2941.0479622784133,2609.221117582492,2524.635362601336,2020.2052879556586,andres/abajo
38,15437.43534637962,39481.48971408371,22275.11696900152,12971.95675244465,19115.508666136786,28832.423221025678,30878.407909922887,37710.36677650483,15622.878787609587,32604.804358215148,22144.9673223726,20576.70193411664,8935.821752874444,5630.532127848685,4332.578691711131,4166.458330886591,3689.513198776755,3648.983808225104,3149.470159056955,3085.144906696255,andres/abajo
39,13592.322480630835,28465.69431412734,17791.669985226403,9399.263718801329,15149.620377497831,20091.09381048381,32145.51034810076,45047.34292045623,15114.251974758115,21604.248850485543,30379.08808774375,20598.114601920337,13498.851949732461,8993.193299853181,4479.644699320733,4586.490711730519,3962.1032558332777,2933.9368380606347,2895.700811483357,2308.2778549525087,andres/abajo
40,17462.134602131344,35456.14852933181,21837.861393594816,12520.052435011223,16405.15894677245,22315.903218205425,25341.6239175843,27750.009534412333,16931.808671434945,16120.062207481466,19278.107010807296,13834.382539197868,5773.73458464724,4653.872377358172,2685.985363725203,2946.276791416156,2193.12418590377,1892.0227435811576,1838.0997018049795,1460.7604698474054,andres/abajo
41,16729.83752860084,25282.019490580737,15949.8614162003,13414.240054509488,16126.671150825532,29234.514028414516,27240.780329703754,31321.147716461273,14120.46105830696,32499.1698626979,22235.4007293372,17318.768252763068,16877.582129882903,5749.428564220639,2750.696350067005,3527.931353402391,2146.5755511568905,2229.306797008121,2088.076605854642,1519.8159053274921,andres/abajo
42,21630.12133387638,35091.63416014822,18861.24613506539,15438.98684644761,24617.465069720518,29690.371006596528,39686.77276911898,36998.944587629514,14189.941101689818,29192.333907376382,31421.518760754843,15313.616180199077,8923.568185900964,5125.318724176752,3114.734782892084,4561.119513188207,3041.7837031746035,2027.407720432289,1838.394732147515,1295.7006507099886,andres/abajo
43,15500.191183554587,38107.92396647584,16388.93883657778,12869.134485090046,18985.35003590552,30075.777140992035,29579.64934550467,36476.31925453475,15475.827961939978,30358.7985804702,20994.234294242226,17784.377821667404,10548.050978229541,5869.763376370183,2819.8519095609167,2928.316887769165,2675.0296954028936,1875.7952016911315,2206.5606871884115,1465.6964694961493,andres/abajo
44,18140.094377180725,40744.60023551109,15315.762749330686,11935.58155705558,19285.75269644488,20779.627278425745,34370.490147514334,28572.599569439786,16812.373340805298,23216.620401110093,19200.661626670746,14298.784626990537,7541.206799716256,4481.993632832764,3271.0577556572725,2407.831973603259,3017.7380578346942,1674.3079352981174,1591.3528206066685,1444.7439273880832,andres/abajo
45,16933.62501047305,29117.223232914526,16381.497076994256,15171.847590370162,18512.063786736082,26717.192097777806,33702.09615761425,29170.426189041827,18316.677178325383,32141.77221031373,20379.4463613818,16698.53739563429,11252.306690117752,6725.149225037587,3342.250856899965,3556.042424262029,3122.9362738483946,2253.513354690809,1748.0677569845777,1357.926811737505,andres/abajo
